snapped_at,price,market_cap,total_volume
2020-06-25 00:00:00 UTC,15.994267023204436,2370741002.541043,157180736.40353307
2020-06-26 00:00:00 UTC,15.913795778184568,2353394947.3436666,135826468.64633995
2020-06-27 00:00:00 UTC,15.760713523841984,2330947468.521242,139383327.08905104
2020-06-28 00:00:00 UTC,15.143047161776026,2244154724.2146554,148605617.12573752
2020-06-29 00:00:00 UTC,15.366038526155645,2273304407.392324,155023700.98705325
2020-06-30 00:00:00 UTC,15.475919362097487,2288640054.1966186,162349712.6537846
2020-07-01 00:00:00 UTC,15.429636809481364,2283276873.7562456,152275345.61008513
2020-07-02 00:00:00 UTC,15.82008122659031,2341084177.1575685,150816511.4860776
2020-07-03 00:00:00 UTC,15.351366990642129,2271469452.384509,137641601.15897283
2020-07-04 00:00:00 UTC,15.292613762872096,2264032087.7304187,149724446.6696348
2020-07-05 00:00:00 UTC,15.55406577871271,2297513032.595132,162034682.78683698
2020-07-06 00:00:00 UTC,15.492049777777622,2289383666.6296763,148849664.41877323
2020-07-07 00:00:00 UTC,16.31375648247885,2412542715.3395653,158082223.97192276
2020-07-08 00:00:00 UTC,16.77301864557116,2480460217.1846757,199544301.54038182
2020-07-09 00:00:00 UTC,17.18878039611592,2541966350.3867364,212912177.01362133
2020-07-10 00:00:00 UTC,16.819681237789247,2485639478.8712196,182521636.96485597
2020-07-11 00:00:00 UTC,17.216878342022962,2547754640.775417,176179742.2433897
2020-07-12 00:00:00 UTC,17.614558389871206,2604910436.970678,186529499.80665672
2020-07-13 00:00:00 UTC,18.2822214187026,2698495512.134894,232019605.6367238
2020-07-14 00:00:00 UTC,18.38502672798852,2715245514.9643817,258356560.2064651
2020-07-15 00:00:00 UTC,18.090037256165,2675828065.214395,210848062.3672368
2020-07-16 00:00:00 UTC,17.602996971592386,2603200688.7911263,168240728.71579066
2020-07-17 00:00:00 UTC,17.151995036741816,2536635434.4637985,168565071.74256504
2020-07-18 00:00:00 UTC,17.079910599644585,2523851243.1158524,144813495.0179024
2020-07-19 00:00:00 UTC,17.13579467205755,2534108968.2212358,140702673.06949532
2020-07-20 00:00:00 UTC,17.964878581093124,2665508175.6084304,215049200.92058906
2020-07-21 00:00:00 UTC,17.48010559244796,2585027026.4680834,216275927.6935094
2020-07-22 00:00:00 UTC,17.739935559584133,2623383923.4302955,188660804.88108465
2020-07-23 00:00:00 UTC,18.064678785451687,2659506640.3949366,205429162.14826882
2020-07-24 00:00:00 UTC,18.679071364962475,2760438295.9559746,215334638.41373804
2020-07-25 00:00:00 UTC,19.174068633442023,2834374931.4004855,258626823.26984847
2020-07-26 00:00:00 UTC,19.80752853012818,2935074481.7602634,272679558.3175524
2020-07-27 00:00:00 UTC,19.520963080493125,2885760248.0615215,256257974.0379285
2020-07-28 00:00:00 UTC,19.68213941131244,2910698837.6927166,343447724.2415311
2020-07-29 00:00:00 UTC,20.159614377404264,2981283364.288104,288337828.9216607
2020-07-30 00:00:00 UTC,19.872261286815668,2937168739.556445,207031363.72103673
2020-07-31 00:00:00 UTC,20.031460865664172,2965551533.5553617,199617619.82762265
2020-08-01 00:00:00 UTC,20.693955717192168,3060607052.3759594,236980556.8841673
2020-08-02 00:00:00 UTC,21.602045818170808,3199992932.004054,277265421.70421046
2020-08-03 00:00:00 UTC,20.907934984515915,3086470430.666615,315451499.9332235
2020-08-04 00:00:00 UTC,21.95591965275125,3239321258.8805118,279416796.59802943
2020-08-05 00:00:00 UTC,22.262851677672508,3293276431.1433253,246028383.432916
2020-08-06 00:00:00 UTC,23.258103117077056,3438061584.3995376,350188271.6294137
2020-08-07 00:00:00 UTC,22.727115837134946,3370982469.604111,262793562.791695
2020-08-08 00:00:00 UTC,22.19926947187335,3278820417.3771663,334483626.1144872
2020-08-09 00:00:00 UTC,22.868892057353534,3378074822.8434706,246134097.37599334
2020-08-10 00:00:00 UTC,22.42038767132576,3315615444.52618,224819393.0913663
2020-08-11 00:00:00 UTC,22.57428903780444,3339788962.5250287,241187735.45758697
2020-08-12 00:00:00 UTC,21.133878144094165,3114747466.7359214,328915622.616668
2020-08-13 00:00:00 UTC,21.60059011305779,3188863589.722237,270049274.1905097
2020-08-14 00:00:00 UTC,21.76114130202024,3215330089.174842,286251052.123591
2020-08-15 00:00:00 UTC,23.024404503993193,3404939838.3994946,385009628.8177579
2020-08-16 00:00:00 UTC,22.90796258336114,3387732401.9469113,283594972.62556607
2020-08-17 00:00:00 UTC,23.47471960773288,3473865123.87327,284809741.52866864
2020-08-18 00:00:00 UTC,23.52633097478227,3476788975.014206,280196303.51109457
2020-08-19 00:00:00 UTC,22.97380165407701,3397690721.6801467,271410617.3488436
2020-08-20 00:00:00 UTC,22.307582956985765,3302382351.2778296,240981711.80246103
2020-08-21 00:00:00 UTC,23.07262944423247,3414255884.599508,253331918.21161318
2020-08-22 00:00:00 UTC,22.094652464902527,3260640031.8602395,262582143.53376904
2020-08-23 00:00:00 UTC,22.175839292385888,3277780668.5864797,207704017.55741757
2020-08-24 00:00:00 UTC,21.837617728162876,3233813725.379268,191951846.5603934
2020-08-25 00:00:00 UTC,22.571494222389706,3336417081.5551314,198567502.87549114
2020-08-26 00:00:00 UTC,21.452477453617824,3176756104.727373,246965279.2546199
2020-08-27 00:00:00 UTC,22.225939657310363,3295697167.2175984,265829129.09790176
2020-08-28 00:00:00 UTC,23.071884718613457,3411961399.9894276,298087776.5902209
2020-08-29 00:00:00 UTC,23.06537998016267,3413764685.101583,275873858.950788
2020-08-30 00:00:00 UTC,22.991704969773377,3408734637.1192765,224020180.56624666
2020-08-31 00:00:00 UTC,23.62291042617998,3486695535.7498837,242465281.0725434
2020-09-01 00:00:00 UTC,23.163433626535507,3429200221.899609,226364373.29574117
2020-09-02 00:00:00 UTC,24.666511939506307,3678647220.13556,464622720.8644604
2020-09-03 00:00:00 UTC,24.64635903957026,3644800878.5971384,598973209.7440873
2020-09-04 00:00:00 UTC,20.516723360580535,3057090063.010929,610440504.7358899
2020-09-05 00:00:00 UTC,20.967279424968797,3101433925.4020534,513886862.9835712
2020-09-06 00:00:00 UTC,19.40743243842831,2870047729.5380454,418830419.4678139
2020-09-07 00:00:00 UTC,23.236376313822095,3441897088.2076416,755431632.9076576
2020-09-08 00:00:00 UTC,22.31487527882162,3289616682.4529815,565967822.6691893
2020-09-09 00:00:00 UTC,23.00880342091523,3391729400.819674,569283063.0351115
2020-09-10 00:00:00 UTC,24.486045253548028,3606231301.6235266,467657915.7861689
2020-09-11 00:00:00 UTC,24.41384260442618,3603704433.991752,480864281.37880474
2020-09-12 00:00:00 UTC,25.389281087797873,3752802265.119167,443497208.2735328
2020-09-13 00:00:00 UTC,28.453207780628457,4189027940.767463,722048008.6022166
2020-09-14 00:00:00 UTC,31.117471967379696,4578726414.545887,1204406182.07132
2020-09-15 00:00:00 UTC,31.213230898254388,4512125844.064322,1073196306.9024168
2020-09-16 00:00:00 UTC,27.17624422268861,4009700860.4941754,935693765.1603587
2020-09-17 00:00:00 UTC,27.85508077250597,4122357757.56389,711704644.2212099
2020-09-18 00:00:00 UTC,26.791783085251982,3959528315.0560274,425105137.0244049
2020-09-19 00:00:00 UTC,27.09515766101024,3976466685.154942,406378803.9085718
2020-09-20 00:00:00 UTC,27.202934633274253,4024066272.6573086,350612365.6065321
2020-09-21 00:00:00 UTC,26.429360501624764,3891106120.858083,370273177.6034905
2020-09-22 00:00:00 UTC,23.533250188050296,3493931691.129836,423273273.27081376
2020-09-23 00:00:00 UTC,24.026975887077135,3535552468.393081,378103488.0063865
2020-09-24 00:00:00 UTC,22.810300091418643,3373414662.270313,347342769.967389
2020-09-25 00:00:00 UTC,24.518301019222108,3626151929.2579103,373755511.9432241
2020-09-26 00:00:00 UTC,24.625905335253822,3635723607.8745704,353550737.40461797
2020-09-27 00:00:00 UTC,26.17859218285808,3874918801.864329,360614333.50742364
2020-09-28 00:00:00 UTC,26.194385294610697,3864067179.6542735,346164386.63903743
2020-09-29 00:00:00 UTC,26.849458383572696,3964694603.56834,409745128.1550127
2020-09-30 00:00:00 UTC,28.78426116230888,4253400066.790345,470569222.7425147
2020-10-01 00:00:00 UTC,29.241127996475694,4325855176.035254,443200921.29671556
2020-10-02 00:00:00 UTC,27.45899928250056,4036519254.14418,443482779.6053237
2020-10-03 00:00:00 UTC,27.247630487625198,4021625433.981785,476985560.9632853
2020-10-04 00:00:00 UTC,28.220218346273406,4184514172.408719,388752523.4064708
2020-10-05 00:00:00 UTC,28.97366756673542,4283270102.311906,396194635.61245245
2020-10-06 00:00:00 UTC,28.602977522670532,4235422294.4251127,340780200.76853126
2020-10-07 00:00:00 UTC,27.67315432044839,4081175972.411447,395033652.70382965
2020-10-08 00:00:00 UTC,27.6740125866321,4093867354.474435,316761178.07295865
2020-10-09 00:00:00 UTC,27.691576992362418,4090366937.1627183,344379052.54621184
2020-10-10 00:00:00 UTC,28.389814112971795,4198511785.695526,338942258.57169855
2020-10-11 00:00:00 UTC,28.261506530043167,4178281516.429207,327974396.03624696
2020-10-12 00:00:00 UTC,28.50595190903315,4216513538.6379657,306144831.547913
2020-10-13 00:00:00 UTC,30.676137430260255,4529414810.436585,501643095.2806933
2020-10-14 00:00:00 UTC,30.68552818912381,4536387303.784849,406898662.76747274
2020-10-15 00:00:00 UTC,30.875864202483214,4566346921.865745,340246039.76171505
2020-10-16 00:00:00 UTC,31.223457537972482,4615821052.678012,377660568.15032285
2020-10-17 00:00:00 UTC,29.98035105529841,4436816337.992663,407813529.0375932
2020-10-18 00:00:00 UTC,30.235066947647304,4471124012.698126,281729618.2540635
2020-10-19 00:00:00 UTC,30.644145203919706,4528416810.2740555,305775892.0636006
2020-10-20 00:00:00 UTC,29.90917535537419,4422322858.349566,292131231.6325848
2020-10-21 00:00:00 UTC,28.77423158490161,4241175299.4954963,366817435.25940573
2020-10-22 00:00:00 UTC,29.64098750680126,4374680295.690144,378415820.34878945
2020-10-23 00:00:00 UTC,30.56860046874098,4520768370.052209,363601027.96567017
2020-10-24 00:00:00 UTC,30.599483406452123,4521344664.32785,310854925.1716537
2020-10-25 00:00:00 UTC,30.55520055873557,4517960819.150934,230330957.9506717
2020-10-26 00:00:00 UTC,30.068355994769256,4446242745.625003,213890436.16814473
2020-10-27 00:00:00 UTC,31.1111601710148,4603816454.737595,347858958.9163765
2020-10-28 00:00:00 UTC,31.58005214568201,4683647247.1061,418613518.2262594
2020-10-29 00:00:00 UTC,30.383164679303057,4484041908.978538,344046319.3747321
2020-10-30 00:00:00 UTC,29.821938544896494,4420211966.048975,274519364.77393854
2020-10-31 00:00:00 UTC,28.497481230781414,4216701943.861658,374739907.4504778
2020-11-01 00:00:00 UTC,28.38586753473156,4195740161.800611,256734113.1870628
2020-11-02 00:00:00 UTC,28.383207088910694,4189298124.874467,237009570.97837183
2020-11-03 00:00:00 UTC,27.901510425164563,4129579048.05467,280531334.2585679
2020-11-04 00:00:00 UTC,26.860327392329477,3964658696.983034,315141928.44167733
2020-11-05 00:00:00 UTC,26.850364190385715,3967025116.0989704,268356799.9171577
2020-11-06 00:00:00 UTC,27.66041204370796,4094007654.9120317,319732745.8410764
2020-11-07 00:00:00 UTC,28.931312481044976,4277111583.0896845,351340615.5105792
2020-11-08 00:00:00 UTC,27.694902163595472,4095631471.42624,379171084.87878275
2020-11-09 00:00:00 UTC,28.272832381802676,4188047516.4405794,350090761.52055746
2020-11-10 00:00:00 UTC,27.97764626336301,4123746337.8883257,367057927.76282877
2020-11-11 00:00:00 UTC,28.15111180787262,4166476642.6499786,319364158.02644795
2020-11-12 00:00:00 UTC,27.939048497406986,4116039125.5761733,310574387.24002296
2020-11-13 00:00:00 UTC,27.5443138396036,4082305596.914276,291419186.2722597
2020-11-14 00:00:00 UTC,28.19283500399967,4164934047.7832813,311995951.6239633
2020-11-15 00:00:00 UTC,27.953819650024514,4138996735.163435,278005831.2590616
2020-11-16 00:00:00 UTC,27.601590116985903,4078970764.357405,275640282.474266
2020-11-17 00:00:00 UTC,28.02227380326721,4142983110.0273514,299723403.71419746
2020-11-18 00:00:00 UTC,28.496923304737354,4214237524.1577663,348152455.14384276
2020-11-19 00:00:00 UTC,28.069265692770117,4153238203.9986515,352337836.81396353
2020-11-20 00:00:00 UTC,28.046442178358358,4147358204.585626,358451200.4430944
2020-11-21 00:00:00 UTC,28.851114684946694,4272178890.3894467,405663771.1299502
2020-11-22 00:00:00 UTC,30.45155540675402,4508909727.234483,525345854.5300972
2020-11-23 00:00:00 UTC,29.977302281631136,4442355802.130595,525885402.072846
2020-11-24 00:00:00 UTC,30.89436317605904,4543628008.752998,542655453.1484727
2020-11-25 00:00:00 UTC,33.74014404645124,4982769840.406043,1096295979.1698856
2020-11-26 00:00:00 UTC,31.38573384098398,4638993020.327642,750470552.5857823
2020-11-27 00:00:00 UTC,28.1837367602019,4160410878.601351,822530057.4413354
2020-11-28 00:00:00 UTC,28.488120962645503,4205742907.961242,449165862.3846898
2020-11-29 00:00:00 UTC,29.11177305406224,4300575783.620462,438446980.13024384
2020-11-30 00:00:00 UTC,30.112082957074602,4451872526.18575,452491273.7054235
2020-12-01 00:00:00 UTC,31.24495320461204,4628855599.420553,485785914.1281714
2020-12-02 00:00:00 UTC,30.13356223771369,4456593037.752746,540539151.3051172
2020-12-03 00:00:00 UTC,30.28595059031463,4485798669.948128,431345761.8952676
2020-12-04 00:00:00 UTC,30.651721259347816,4532470312.734571,366696348.5469697
2020-12-05 00:00:00 UTC,29.155130399136517,4313659353.384783,404722653.6812755
2020-12-06 00:00:00 UTC,29.723248921747913,4395591397.934824,341090339.91534233
2020-12-07 00:00:00 UTC,29.486254405064596,4358178089.7922735,277581850.8680908
2020-12-08 00:00:00 UTC,29.354914757958692,4341263148.865393,265602209.8179246
2020-12-09 00:00:00 UTC,27.667851740939597,4099895788.270019,364433924.77309805
2020-12-10 00:00:00 UTC,28.195810636033865,4167230661.076464,357146579.4139781
2020-12-11 00:00:00 UTC,27.69850463380029,4097433907.2959285,296247774.37832355
2020-12-12 00:00:00 UTC,27.38615040178182,4051182427.359371,309358142.1115438
2020-12-13 00:00:00 UTC,28.159466955082408,4163931310.434167,269415971.9404911
2020-12-14 00:00:00 UTC,29.050455885619403,4284844712.4802995,306303184.774815
2020-12-15 00:00:00 UTC,29.970133365239445,4423709692.446076,395357036.7418401
2020-12-16 00:00:00 UTC,29.52575816379816,4363659616.569024,341458022.6324174
2020-12-17 00:00:00 UTC,30.447252032239604,4502642498.3104515,414821464.63638496
2020-12-18 00:00:00 UTC,30.151922995708784,4458380241.204621,549773127.6389786
2020-12-19 00:00:00 UTC,30.953680574171166,4575748263.384468,411494715.5457899
2020-12-20 00:00:00 UTC,33.28571226126745,4916865111.165444,656751764.5993361
2020-12-21 00:00:00 UTC,34.189928969618464,5051713693.403217,732020161.0167117
2020-12-22 00:00:00 UTC,32.303139741057095,4777115837.70322,713959772.0509456
2020-12-23 00:00:00 UTC,33.50989058105248,4945772817.2023,667525756.72639
2020-12-24 00:00:00 UTC,31.298017131206112,4660064269.514709,715085462.9995052
2020-12-25 00:00:00 UTC,32.49695050936928,4814447228.089379,576913722.6583679
2020-12-26 00:00:00 UTC,33.15766052669594,4899865020.948586,481229184.400561
2020-12-27 00:00:00 UTC,33.51240176627666,4954948231.448557,507064929.03805727
2020-12-28 00:00:00 UTC,33.49744381518995,4973685729.749473,678051299.7817285
2020-12-29 00:00:00 UTC,35.916069082572335,5302039004.723987,722362992.9008424
2020-12-30 00:00:00 UTC,38.83756963362207,5722427540.454511,1167579329.0255787
2020-12-31 00:00:00 UTC,38.1509269709647,5644561342.625012,595689639.2379647
2021-01-01 00:00:00 UTC,37.39459108952269,5507755823.482548,540443823.3416194
2021-01-02 00:00:00 UTC,37.907080194787994,5584591445.479913,548599820.9229406
2021-01-03 00:00:00 UTC,38.3407827710088,5664992538.860413,637202193.8641078
2021-01-04 00:00:00 UTC,41.073833461872894,6162622121.465481,942962614.7706436
2021-01-05 00:00:00 UTC,39.96291375628447,5860212415.082251,962253282.3266126
2021-01-06 00:00:00 UTC,41.70002777344284,6146043355.419785,750006113.3520838
2021-01-07 00:00:00 UTC,42.18286284478925,6213203841.025946,804566738.1656963
2021-01-08 00:00:00 UTC,43.399503661775,6360257240.65883,993406143.5104641
2021-01-09 00:00:00 UTC,42.46668009933768,6257342788.151831,741620428.8442516
2021-01-10 00:00:00 UTC,44.009471856745336,6535325408.396228,627647722.2753556
2021-01-11 00:00:00 UTC,42.58410098557694,6321067625.073282,809936299.3155736
2021-01-12 00:00:00 UTC,38.45392552379035,5708211117.642347,1050223987.9080731
2021-01-13 00:00:00 UTC,38.11427219614462,5655761600.931015,652529246.5605841
2021-01-14 00:00:00 UTC,40.22565374012507,5950937294.099859,597978132.5142691
2021-01-15 00:00:00 UTC,41.76107527446097,6162213630.697031,599233551.3479655
2021-01-16 00:00:00 UTC,41.00211347628559,6085115283.863143,644644087.6941874
2021-01-17 00:00:00 UTC,43.228026040119325,6408266290.294945,685226682.5080959
2021-01-18 00:00:00 UTC,45.611289376230275,6811733847.335682,782336096.7872308
2021-01-19 00:00:00 UTC,45.26255345762477,6697976479.659836,642880517.4489744
2021-01-20 00:00:00 UTC,42.9091445016058,6375499623.76684,925423978.3094243
2021-01-21 00:00:00 UTC,42.516660637481856,6266849381.663175,773096223.0028383
2021-01-22 00:00:00 UTC,38.76373900578527,5774109832.68915,727050005.3357811
2021-01-23 00:00:00 UTC,40.76713000700509,5972297132.161497,529413658.3083043
2021-01-24 00:00:00 UTC,40.77664235619435,6025125570.096895,530395845.22519046
2021-01-25 00:00:00 UTC,41.84754636819086,6175849056.405198,511146060.00425243
2021-01-26 00:00:00 UTC,41.43889066736872,6118277883.105456,570986736.9519608
2021-01-27 00:00:00 UTC,41.53699697144749,6125248409.288884,610970650.8481272
2021-01-28 00:00:00 UTC,41.0620061062751,6046117020.91682,571180935.5851054
2021-01-29 00:00:00 UTC,42.39337274825129,6283476043.155616,602130391.232156
2021-01-30 00:00:00 UTC,42.73677104822648,6337205523.632562,731044472.4984183
2021-01-31 00:00:00 UTC,44.6166614363188,6604362183.837016,612389944.9645923
2021-02-01 00:00:00 UTC,44.248361111646936,6522941333.935256,571098971.0226346
2021-02-02 00:00:00 UTC,51.466236533833346,7583767269.190991,1473065904.0210793
2021-02-03 00:00:00 UTC,50.912193432972956,7569477058.56905,1178306794.5116994
2021-02-04 00:00:00 UTC,52.31846242135783,7735129472.072181,805552172.8087535
2021-02-05 00:00:00 UTC,55.7736236256377,8333210382.439513,1102875237.6999419
2021-02-06 00:00:00 UTC,68.33895660447845,10106500512.436033,1692097697.7534337
2021-02-07 00:00:00 UTC,72.63187897909684,10648242256.756302,2640506902.149394
2021-02-08 00:00:00 UTC,68.25050171789643,10133846849.962713,1818565577.6450298
2021-02-09 00:00:00 UTC,79.49801888923349,11666342815.764996,2628386625.789472
2021-02-10 00:00:00 UTC,107.73553377385184,16042189486.944416,5431056857.981953
2021-02-11 00:00:00 UTC,129.13361191797475,19029543691.117306,8622001934.647383
2021-02-12 00:00:00 UTC,123.80544465729103,18248020592.96308,3324064891.1252646
2021-02-13 00:00:00 UTC,136.48052145554178,20066593314.135468,3522463018.7130527
2021-02-14 00:00:00 UTC,133.322626656125,19799743676.327938,2457588084.8798904
2021-02-15 00:00:00 UTC,136.61474253248164,20235468424.048496,2534232231.1893573
2021-02-16 00:00:00 UTC,129.37501831256412,19096962299.56091,2296763147.4066253
2021-02-17 00:00:00 UTC,129.7750465728749,19173445845.066593,1815199476.0838852
2021-02-18 00:00:00 UTC,163.62267032634747,24144663679.111786,5591312738.079581
2021-02-19 00:00:00 UTC,194.52978782045926,28719828748.346386,8204647326.594336
2021-02-20 00:00:00 UTC,338.06613613445165,52232341792.26047,22103516567.70705
2021-02-21 00:00:00 UTC,257.3900907544965,39186024468.50675,13497538091.829664
2021-02-22 00:00:00 UTC,295.6003537806796,45745975207.855705,11521772897.110415
2021-02-23 00:00:00 UTC,268.3919967635501,41355468790.23462,10950701746.009872
2021-02-24 00:00:00 UTC,228.72434783295716,35160048230.5213,10898388397.780983
2021-02-25 00:00:00 UTC,255.4767184097597,39273073153.542694,10134020070.093115
2021-02-26 00:00:00 UTC,235.367775596686,36653635808.81574,6059743759.475165
2021-02-27 00:00:00 UTC,221.91199852607065,34347801258.49284,6123362549.344084
2021-02-28 00:00:00 UTC,226.72686576597837,34863282195.0899,4001793419.0135508
2021-03-01 00:00:00 UTC,209.7755560977119,32747054923.74233,4576664599.820663
2021-03-02 00:00:00 UTC,256.1825241472202,39775549289.62083,6899473970.603624
2021-03-03 00:00:00 UTC,240.93415136962906,37318077555.560394,4755698486.399357
2021-03-04 00:00:00 UTC,241.75975167975105,37511795342.74582,3989584025.1825523
2021-03-05 00:00:00 UTC,230.26650905990243,35579395371.44576,3781405735.5510983
2021-03-06 00:00:00 UTC,226.9398478508591,34764818409.196365,3454103781.3491554
2021-03-07 00:00:00 UTC,226.65626759661149,35132140627.2429,2598241543.295976
2021-03-08 00:00:00 UTC,240.0619974599154,36937041399.52951,3162878615.7866096
2021-03-09 00:00:00 UTC,240.61622414964333,37175687161.84234,2849019958.220402
2021-03-10 00:00:00 UTC,294.72023395611154,45349664034.30795,7151267268.285297
2021-03-11 00:00:00 UTC,278.40134011560883,43134755617.83653,5812829337.948141
2021-03-12 00:00:00 UTC,288.4728386043209,44525761191.37331,6352558452.7063
2021-03-13 00:00:00 UTC,264.080531574575,40908235661.641716,5561218339.339748
2021-03-14 00:00:00 UTC,277.1037454812445,42898756292.75063,4184775401.814253
2021-03-15 00:00:00 UTC,265.97402356240656,41037415793.37244,2855350574.9163504
2021-03-16 00:00:00 UTC,253.49929241289573,39434323550.85248,3598800728.5660353
2021-03-17 00:00:00 UTC,259.05040404323574,39929253304.221054,3576550131.748034
2021-03-18 00:00:00 UTC,270.92343249137247,41811497472.197235,3265030827.437526
2021-03-19 00:00:00 UTC,262.65199569448845,40603807044.01744,3575952239.2222
2021-03-20 00:00:00 UTC,263.57879484349144,40708892326.84678,2533102777.7445188
2021-03-21 00:00:00 UTC,265.268468060338,41004900988.47188,2649156697.6590276
2021-03-22 00:00:00 UTC,265.0540332337827,40931038994.92851,1151065647.843939
2021-03-23 00:00:00 UTC,256.94864890376607,39834881552.667854,3032859503.594607
2021-03-24 00:00:00 UTC,255.27786787587382,39376090108.768486,2813775574.1344523
2021-03-25 00:00:00 UTC,248.3507195782589,38516791584.363754,3180619598.785246
2021-03-26 00:00:00 UTC,234.2370384788448,36192768189.38144,3180524320.328139
2021-03-27 00:00:00 UTC,254.7015843221757,39235816415.848915,2575952177.716034
2021-03-28 00:00:00 UTC,269.39591320216624,41937086118.26921,3020922155.4859643
2021-03-29 00:00:00 UTC,268.6806004111688,41484697966.03745,3199011140.306709
2021-03-30 00:00:00 UTC,274.95685604326087,42478850221.41467,2755690876.723518
2021-03-31 00:00:00 UTC,309.41128497847706,47742356655.602066,4420529271.282305
2021-04-01 00:00:00 UTC,302.74519342468096,46841566978.953735,4729218327.57605
2021-04-02 00:00:00 UTC,335.83418525299265,52021709574.684296,4712826090.978723
2021-04-03 00:00:00 UTC,336.95153098017545,52098346307.81932,5101756341.085761
2021-04-04 00:00:00 UTC,320.53878118767074,49920147538.04927,3728232295.6971846
2021-04-05 00:00:00 UTC,349.04540444084336,53890347090.85982,3051189764.3514285
2021-04-06 00:00:00 UTC,367.45802723081573,56849486727.353165,4196270409.388373
2021-04-07 00:00:00 UTC,404.4605067817102,62712349429.43108,6375820134.793064
2021-04-08 00:00:00 UTC,377.00503501889756,58558889933.084465,7619517549.798651
2021-04-09 00:00:00 UTC,418.1377217019414,64636587595.50615,5991138735.199007
2021-04-10 00:00:00 UTC,451.21085727443034,69006619223.09024,5947228476.547801
2021-04-11 00:00:00 UTC,471.8358234440816,72863380910.31287,7892324625.270909
2021-04-12 00:00:00 UTC,522.9036942041708,80304972015.62056,6929265661.660218
2021-04-13 00:00:00 UTC,598.5534973410056,92356058016.54314,16807622340.893429
2021-04-14 00:00:00 UTC,553.1237144074748,85352626250.56746,6503314558.299444
2021-04-15 00:00:00 UTC,541.5605143363395,83633350017.25006,7668480752.21945
2021-04-16 00:00:00 UTC,542.999425037437,83889063375.7033,5168188713.510612
2021-04-17 00:00:00 UTC,510.8238324398561,79138319032.72491,7767607467.081216
2021-04-18 00:00:00 UTC,516.786555529572,80146564558.26534,6111930356.074312
2021-04-19 00:00:00 UTC,480.4177527813873,74374361399.96808,6790452848.375536
2021-04-20 00:00:00 UTC,503.64777746828946,78419210502.81401,8755730468.082388
2021-04-21 00:00:00 UTC,580.458871224804,89885987227.80591,10147802771.886824
2021-04-22 00:00:00 UTC,550.8887930884299,85489582707.6955,9391918685.628746
2021-04-23 00:00:00 UTC,513.6206365996485,79217558867.58391,9896634545.450838
2021-04-24 00:00:00 UTC,527.7805404253345,81068966581.40443,11177606704.159044
2021-04-25 00:00:00 UTC,499.32327439489393,77665030993.17024,4991522596.359383
2021-04-26 00:00:00 UTC,506.04730740984775,78223823141.42642,4198996731.129913
2021-04-27 00:00:00 UTC,533.5835251560673,82089500489.02422,5295872672.712616
2021-04-28 00:00:00 UTC,568.9669199054099,87911812452.29901,4398525003.733665
2021-04-29 00:00:00 UTC,562.5777797510267,86547288167.53143,4808744050.916693
2021-04-30 00:00:00 UTC,599.878911764389,92491549499.68553,8239013550.86044
2021-05-01 00:00:00 UTC,624.5765352142118,96328564775.2831,7224919616.980516
2021-05-02 00:00:00 UTC,619.030889354574,95807714763.2703,5343009038.165392
2021-05-03 00:00:00 UTC,622.5877665982661,96157809794.48637,4766464032.459792
2021-05-04 00:00:00 UTC,675.0989738046136,103965094029.8506,6575775049.089207
2021-05-05 00:00:00 UTC,608.6328978666735,94640468017.1736,7324619316.396851
2021-05-06 00:00:00 UTC,651.8302379358385,100850357948.66006,5349087812.5937
2021-05-07 00:00:00 UTC,635.5432986217273,98151197197.41908,5775171467.713766
2021-05-08 00:00:00 UTC,625.0943959026756,96652603380.9141,4590421650.503598
2021-05-09 00:00:00 UTC,645.0585761750556,99362109225.36565,4816848613.341271
2021-05-10 00:00:00 UTC,661.8917093205984,102284543003.64534,5216360584.046523
2021-05-11 00:00:00 UTC,634.58945301263,98190931850.41058,6201737490.209549
2021-05-12 00:00:00 UTC,672.6378251611095,103537013034.41353,5966857158.70286
2021-05-13 00:00:00 UTC,602.4357875472981,94580104074.73462,5510123316.514754
2021-05-14 00:00:00 UTC,569.7521822185124,87410286002.94731,3750429562.6200943
2021-05-15 00:00:00 UTC,602.9050777032468,93111282325.00421,4033761226.8427687
2021-05-16 00:00:00 UTC,563.5052998307351,87136325690.68137,4542873645.857639
2021-05-17 00:00:00 UTC,563.878710635094,87138236383.10445,4900067856.480875
2021-05-18 00:00:00 UTC,513.8795215885984,79677505768.43378,5743719776.894899
2021-05-19 00:00:00 UTC,510.07736523997494,78540136205.18047,3909605067.2186456
2021-05-20 00:00:00 UTC,347.44636606255773,53692155787.031265,10259751518.669456
2021-05-21 00:00:00 UTC,390.4055489155821,60332411437.02028,7099930189.172725
2021-05-22 00:00:00 UTC,322.2867462633131,49571622639.55306,6909718073.525422
2021-05-23 00:00:00 UTC,301.2701990051035,46672829740.58369,4283705164.2144713
2021-05-24 00:00:00 UTC,261.2622534486674,40105004419.42738,4782475318.354452
2021-05-25 00:00:00 UTC,343.5153238530259,52912859480.87061,8284875340.299084
2021-05-26 00:00:00 UTC,342.96120646828297,52939482766.35376,6260895244.653375
2021-05-27 00:00:00 UTC,378.0723879073576,58140464824.59376,6989052888.121206
2021-05-28 00:00:00 UTC,367.29228652289953,56812189325.49153,6241842478.556876
2021-05-29 00:00:00 UTC,330.473645280297,51069299261.86949,5712344599.171066
